trade_date,signal_date,execution_date,target_return_end_date,ts_code,financial_report_period,financial_ann_date,financial_usable_date
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000019.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000019.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000020.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000020.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000021.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000021.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000022.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000022.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000023.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000023.SZ,2022-03-31,2022-04-28,2022-04-29
