trade_date,industry_code,factor,total,non_missing,coverage
2022-08-17,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-17,TECH,debt_ratio,10,10,1.0
2022-08-18,BANK,debt_ratio,10,10,1.0
2022-08-18,CONSUMER,debt_ratio,10,10,1.0
2022-08-18,ENERGY,debt_ratio,10,10,1.0
2022-08-18,HEALTH,debt_ratio,10,10,1.0
2022-08-18,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-18,TECH,debt_ratio,10,10,1.0
2022-08-19,BANK,debt_ratio,10,10,1.0
2022-08-19,CONSUMER,debt_ratio,10,10,1.0
2022-08-19,ENERGY,debt_ratio,10,10,1.0
2022-08-19,HEALTH,debt_ratio,10,10,1.0
2022-08-19,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-19,TECH,debt_ratio,10,10,1.0
2022-08-22,BANK,debt_ratio,10,10,1.0
2022-08-22,CONSUMER,debt_ratio,10,10,1.0
2022-08-22,ENERGY,debt_ratio,10,10,1.0
2022-08-22,HEALTH,debt_ratio,10,10,1.0
2022-08-22,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-22,TECH,debt_ratio,10,10,1.0
2022-08-23,BANK,debt_ratio,10,10,1.0
2022-08-23,CONSUMER,debt_ratio,10,10,1.0
2022-08-23,ENERGY,debt_ratio,10,10,1.0
2022-08-23,HEALTH,debt_ratio,10,10,1.0
2022-08-23,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-23,TECH,debt_ratio,10,10,1.0
2022-08-24,BANK,debt_ratio,10,10,1.0
2022-08-24,CONSUMER,debt_ratio,10,10,1.0
2022-08-24,ENERGY,debt_ratio,10,10,1.0
2022-08-24,HEALTH,debt_ratio,10,10,1.0
2022-08-24,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-24,TECH,debt_ratio,10,10,1.0
2022-08-25,BANK,debt_ratio,10,10,1.0
2022-08-25,CONSUMER,debt_ratio,10,10,1.0
2022-08-25,ENERGY,debt_ratio,10,10,1.0
2022-08-25,HEALTH,debt_ratio,10,10,1.0
2022-08-25,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-25,TECH,debt_ratio,10,10,1.0
2022-08-26,BANK,debt_ratio,10,10,1.0
2022-08-26,CONSUMER,debt_ratio,10,10,1.0
2022-08-26,ENERGY,debt_ratio,10,10,1.0
2022-08-26,HEALTH,debt_ratio,10,10,1.0
2022-08-26,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-26,TECH,debt_ratio,10,10,1.0
2022-08-29,BANK,debt_ratio,10,10,1.0
2022-08-29,CONSUMER,debt_ratio,10,10,1.0
2022-08-29,ENERGY,debt_ratio,10,10,1.0
2022-08-29,HEALTH,debt_ratio,10,10,1.0
2022-08-29,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-29,TECH,debt_ratio,10,10,1.0
2022-08-30,BANK,debt_ratio,10,10,1.0
2022-08-30,CONSUMER,debt_ratio,10,10,1.0
2022-08-30,ENERGY,debt_ratio,10,10,1.0
2022-08-30,HEALTH,debt_ratio,10,10,1.0
2022-08-30,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-30,TECH,debt_ratio,10,10,1.0
2022-08-31,BANK,debt_ratio,10,10,1.0
2022-08-31,CONSUMER,debt_ratio,10,10,1.0
2022-08-31,ENERGY,debt_ratio,10,10,1.0
2022-08-31,HEALTH,debt_ratio,10,10,1.0
2022-08-31,INDUSTRIAL,debt_ratio,10,10,1.0
2022-08-31,TECH,debt_ratio,10,10,1.0
2022-09-01,BANK,debt_ratio,10,10,1.0
2022-09-01,CONSUMER,debt_ratio,10,10,1.0
2022-09-01,ENERGY,debt_ratio,10,10,1.0
2022-09-01,HEALTH,debt_ratio,10,10,1.0
2022-09-01,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-01,TECH,debt_ratio,10,10,1.0
2022-09-02,BANK,debt_ratio,10,10,1.0
2022-09-02,CONSUMER,debt_ratio,10,10,1.0
2022-09-02,ENERGY,debt_ratio,10,10,1.0
2022-09-02,HEALTH,debt_ratio,10,10,1.0
2022-09-02,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-02,TECH,debt_ratio,10,10,1.0
2022-09-05,BANK,debt_ratio,10,10,1.0
2022-09-05,CONSUMER,debt_ratio,10,10,1.0
2022-09-05,ENERGY,debt_ratio,10,10,1.0
2022-09-05,HEALTH,debt_ratio,10,10,1.0
2022-09-05,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-05,TECH,debt_ratio,10,10,1.0
2022-09-06,BANK,debt_ratio,10,10,1.0
2022-09-06,CONSUMER,debt_ratio,10,10,1.0
2022-09-06,ENERGY,debt_ratio,10,10,1.0
2022-09-06,HEALTH,debt_ratio,10,10,1.0
2022-09-06,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-06,TECH,debt_ratio,10,10,1.0
2022-09-07,BANK,debt_ratio,10,10,1.0
2022-09-07,CONSUMER,debt_ratio,10,10,1.0
2022-09-07,ENERGY,debt_ratio,10,10,1.0
2022-09-07,HEALTH,debt_ratio,10,10,1.0
2022-09-07,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-07,TECH,debt_ratio,10,10,1.0
2022-09-08,BANK,debt_ratio,10,10,1.0
2022-09-08,CONSUMER,debt_ratio,10,10,1.0
2022-09-08,ENERGY,debt_ratio,10,10,1.0
2022-09-08,HEALTH,debt_ratio,10,10,1.0
2022-09-08,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-08,TECH,debt_ratio,10,10,1.0
2022-09-09,BANK,debt_ratio,10,10,1.0
2022-09-09,CONSUMER,debt_ratio,10,10,1.0
2022-09-09,ENERGY,debt_ratio,10,10,1.0
2022-09-09,HEALTH,debt_ratio,10,10,1.0
2022-09-09,INDUSTRIAL,debt_ratio,10,10,1.0
2022-09-09,TECH,debt_ratio,10,10,1.0
2022-06-20,BANK,asset_turnover,10,10,1.0
2022-06-20,CONSUMER,asset_turnover,10,10,1.0
2022-06-20,ENERGY,asset_turnover,10,10,1.0
2022-06-20,HEALTH,asset_turnover,10,10,1.0
2022-06-20,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-20,TECH,asset_turnover,10,10,1.0
2022-06-21,BANK,asset_turnover,10,10,1.0
2022-06-21,CONSUMER,asset_turnover,10,10,1.0
2022-06-21,ENERGY,asset_turnover,10,10,1.0
2022-06-21,HEALTH,asset_turnover,10,10,1.0
2022-06-21,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-21,TECH,asset_turnover,10,10,1.0
2022-06-22,BANK,asset_turnover,10,10,1.0
2022-06-22,CONSUMER,asset_turnover,10,10,1.0
2022-06-22,ENERGY,asset_turnover,10,10,1.0
2022-06-22,HEALTH,asset_turnover,10,10,1.0
2022-06-22,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-22,TECH,asset_turnover,10,10,1.0
2022-06-23,BANK,asset_turnover,10,10,1.0
2022-06-23,CONSUMER,asset_turnover,10,10,1.0
2022-06-23,ENERGY,asset_turnover,10,10,1.0
2022-06-23,HEALTH,asset_turnover,10,10,1.0
2022-06-23,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-23,TECH,asset_turnover,10,10,1.0
2022-06-24,BANK,asset_turnover,10,10,1.0
2022-06-24,CONSUMER,asset_turnover,10,10,1.0
2022-06-24,ENERGY,asset_turnover,10,10,1.0
2022-06-24,HEALTH,asset_turnover,10,10,1.0
2022-06-24,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-24,TECH,asset_turnover,10,10,1.0
2022-06-27,BANK,asset_turnover,10,10,1.0
2022-06-27,CONSUMER,asset_turnover,10,10,1.0
2022-06-27,ENERGY,asset_turnover,10,10,1.0
2022-06-27,HEALTH,asset_turnover,10,10,1.0
2022-06-27,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-27,TECH,asset_turnover,10,10,1.0
2022-06-28,BANK,asset_turnover,10,10,1.0
2022-06-28,CONSUMER,asset_turnover,10,10,1.0
2022-06-28,ENERGY,asset_turnover,10,10,1.0
2022-06-28,HEALTH,asset_turnover,10,10,1.0
2022-06-28,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-28,TECH,asset_turnover,10,10,1.0
2022-06-29,BANK,asset_turnover,10,10,1.0
2022-06-29,CONSUMER,asset_turnover,10,10,1.0
2022-06-29,ENERGY,asset_turnover,10,10,1.0
2022-06-29,HEALTH,asset_turnover,10,10,1.0
2022-06-29,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-29,TECH,asset_turnover,10,10,1.0
2022-06-30,BANK,asset_turnover,10,10,1.0
2022-06-30,CONSUMER,asset_turnover,10,10,1.0
2022-06-30,ENERGY,asset_turnover,10,10,1.0
2022-06-30,HEALTH,asset_turnover,10,10,1.0
2022-06-30,INDUSTRIAL,asset_turnover,10,10,1.0
2022-06-30,TECH,asset_turnover,10,10,1.0
2022-07-01,BANK,asset_turnover,10,10,1.0
2022-07-01,CONSUMER,asset_turnover,10,10,1.0
2022-07-01,ENERGY,asset_turnover,10,10,1.0
2022-07-01,HEALTH,asset_turnover,10,10,1.0
2022-07-01,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-01,TECH,asset_turnover,10,10,1.0
2022-07-04,BANK,asset_turnover,10,10,1.0
2022-07-04,CONSUMER,asset_turnover,10,10,1.0
2022-07-04,ENERGY,asset_turnover,10,10,1.0
2022-07-04,HEALTH,asset_turnover,10,10,1.0
2022-07-04,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-04,TECH,asset_turnover,10,10,1.0
2022-07-05,BANK,asset_turnover,10,10,1.0
2022-07-05,CONSUMER,asset_turnover,10,10,1.0
2022-07-05,ENERGY,asset_turnover,10,10,1.0
2022-07-05,HEALTH,asset_turnover,10,10,1.0
2022-07-05,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-05,TECH,asset_turnover,10,10,1.0
2022-07-06,BANK,asset_turnover,10,10,1.0
2022-07-06,CONSUMER,asset_turnover,10,10,1.0
2022-07-06,ENERGY,asset_turnover,10,10,1.0
2022-07-06,HEALTH,asset_turnover,10,10,1.0
2022-07-06,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-06,TECH,asset_turnover,10,10,1.0
2022-07-07,BANK,asset_turnover,10,10,1.0
2022-07-07,CONSUMER,asset_turnover,10,10,1.0
2022-07-07,ENERGY,asset_turnover,10,10,1.0
2022-07-07,HEALTH,asset_turnover,10,10,1.0
2022-07-07,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-07,TECH,asset_turnover,10,10,1.0
2022-07-08,BANK,asset_turnover,10,10,1.0
2022-07-08,CONSUMER,asset_turnover,10,10,1.0
2022-07-08,ENERGY,asset_turnover,10,10,1.0
2022-07-08,HEALTH,asset_turnover,10,10,1.0
2022-07-08,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-08,TECH,asset_turnover,10,10,1.0
2022-07-11,BANK,asset_turnover,10,10,1.0
2022-07-11,CONSUMER,asset_turnover,10,10,1.0
2022-07-11,ENERGY,asset_turnover,10,10,1.0
2022-07-11,HEALTH,asset_turnover,10,10,1.0
2022-07-11,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-11,TECH,asset_turnover,10,10,1.0
2022-07-12,BANK,asset_turnover,10,10,1.0
2022-07-12,CONSUMER,asset_turnover,10,10,1.0
2022-07-12,ENERGY,asset_turnover,10,10,1.0
2022-07-12,HEALTH,asset_turnover,10,10,1.0
2022-07-12,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-12,TECH,asset_turnover,10,10,1.0
2022-07-13,BANK,asset_turnover,10,10,1.0
2022-07-13,CONSUMER,asset_turnover,10,10,1.0
2022-07-13,ENERGY,asset_turnover,10,10,1.0
2022-07-13,HEALTH,asset_turnover,10,10,1.0
2022-07-13,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-13,TECH,asset_turnover,10,10,1.0
2022-07-14,BANK,asset_turnover,10,10,1.0
2022-07-14,CONSUMER,asset_turnover,10,10,1.0
2022-07-14,ENERGY,asset_turnover,10,10,1.0
2022-07-14,HEALTH,asset_turnover,10,10,1.0
2022-07-14,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-14,TECH,asset_turnover,10,10,1.0
2022-07-15,BANK,asset_turnover,10,10,1.0
2022-07-15,CONSUMER,asset_turnover,10,10,1.0
2022-07-15,ENERGY,asset_turnover,10,10,1.0
2022-07-15,HEALTH,asset_turnover,10,10,1.0
2022-07-15,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-15,TECH,asset_turnover,10,10,1.0
2022-07-18,BANK,asset_turnover,10,10,1.0
2022-07-18,CONSUMER,asset_turnover,10,10,1.0
2022-07-18,ENERGY,asset_turnover,10,10,1.0
2022-07-18,HEALTH,asset_turnover,10,10,1.0
2022-07-18,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-18,TECH,asset_turnover,10,10,1.0
2022-07-19,BANK,asset_turnover,10,10,1.0
2022-07-19,CONSUMER,asset_turnover,10,10,1.0
2022-07-19,ENERGY,asset_turnover,10,10,1.0
2022-07-19,HEALTH,asset_turnover,10,10,1.0
2022-07-19,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-19,TECH,asset_turnover,10,10,1.0
2022-07-20,BANK,asset_turnover,10,10,1.0
2022-07-20,CONSUMER,asset_turnover,10,10,1.0
2022-07-20,ENERGY,asset_turnover,10,10,1.0
2022-07-20,HEALTH,asset_turnover,10,10,1.0
2022-07-20,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-20,TECH,asset_turnover,10,10,1.0
2022-07-21,BANK,asset_turnover,10,10,1.0
2022-07-21,CONSUMER,asset_turnover,10,10,1.0
2022-07-21,ENERGY,asset_turnover,10,10,1.0
2022-07-21,HEALTH,asset_turnover,10,10,1.0
2022-07-21,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-21,TECH,asset_turnover,10,10,1.0
2022-07-22,BANK,asset_turnover,10,10,1.0
2022-07-22,CONSUMER,asset_turnover,10,10,1.0
2022-07-22,ENERGY,asset_turnover,10,10,1.0
2022-07-22,HEALTH,asset_turnover,10,10,1.0
2022-07-22,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-22,TECH,asset_turnover,10,10,1.0
2022-07-25,BANK,asset_turnover,10,10,1.0
2022-07-25,CONSUMER,asset_turnover,10,10,1.0
2022-07-25,ENERGY,asset_turnover,10,10,1.0
2022-07-25,HEALTH,asset_turnover,10,10,1.0
2022-07-25,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-25,TECH,asset_turnover,10,10,1.0
2022-07-26,BANK,asset_turnover,10,10,1.0
2022-07-26,CONSUMER,asset_turnover,10,10,1.0
2022-07-26,ENERGY,asset_turnover,10,10,1.0
2022-07-26,HEALTH,asset_turnover,10,10,1.0
2022-07-26,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-26,TECH,asset_turnover,10,10,1.0
2022-07-27,BANK,asset_turnover,10,10,1.0
2022-07-27,CONSUMER,asset_turnover,10,10,1.0
2022-07-27,ENERGY,asset_turnover,10,10,1.0
2022-07-27,HEALTH,asset_turnover,10,10,1.0
2022-07-27,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-27,TECH,asset_turnover,10,10,1.0
2022-07-28,BANK,asset_turnover,10,10,1.0
2022-07-28,CONSUMER,asset_turnover,10,10,1.0
2022-07-28,ENERGY,asset_turnover,10,10,1.0
2022-07-28,HEALTH,asset_turnover,10,10,1.0
2022-07-28,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-28,TECH,asset_turnover,10,10,1.0
2022-07-29,BANK,asset_turnover,10,10,1.0
2022-07-29,CONSUMER,asset_turnover,10,10,1.0
2022-07-29,ENERGY,asset_turnover,10,10,1.0
2022-07-29,HEALTH,asset_turnover,10,10,1.0
2022-07-29,INDUSTRIAL,asset_turnover,10,10,1.0
2022-07-29,TECH,asset_turnover,10,10,1.0
2022-08-01,BANK,asset_turnover,10,10,1.0
2022-08-01,CONSUMER,asset_turnover,10,10,1.0
2022-08-01,ENERGY,asset_turnover,10,10,1.0
2022-08-01,HEALTH,asset_turnover,10,10,1.0
2022-08-01,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-01,TECH,asset_turnover,10,10,1.0
2022-08-02,BANK,asset_turnover,10,10,1.0
2022-08-02,CONSUMER,asset_turnover,10,10,1.0
2022-08-02,ENERGY,asset_turnover,10,10,1.0
2022-08-02,HEALTH,asset_turnover,10,10,1.0
2022-08-02,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-02,TECH,asset_turnover,10,10,1.0
2022-08-03,BANK,asset_turnover,10,10,1.0
2022-08-03,CONSUMER,asset_turnover,10,10,1.0
2022-08-03,ENERGY,asset_turnover,10,10,1.0
2022-08-03,HEALTH,asset_turnover,10,10,1.0
2022-08-03,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-03,TECH,asset_turnover,10,10,1.0
2022-08-04,BANK,asset_turnover,10,10,1.0
2022-08-04,CONSUMER,asset_turnover,10,10,1.0
2022-08-04,ENERGY,asset_turnover,10,10,1.0
2022-08-04,HEALTH,asset_turnover,10,10,1.0
2022-08-04,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-04,TECH,asset_turnover,10,10,1.0
2022-08-05,BANK,asset_turnover,10,10,1.0
2022-08-05,CONSUMER,asset_turnover,10,10,1.0
2022-08-05,ENERGY,asset_turnover,10,10,1.0
2022-08-05,HEALTH,asset_turnover,10,10,1.0
2022-08-05,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-05,TECH,asset_turnover,10,10,1.0
2022-08-08,BANK,asset_turnover,10,10,1.0
2022-08-08,CONSUMER,asset_turnover,10,10,1.0
2022-08-08,ENERGY,asset_turnover,10,10,1.0
2022-08-08,HEALTH,asset_turnover,10,10,1.0
2022-08-08,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-08,TECH,asset_turnover,10,10,1.0
2022-08-09,BANK,asset_turnover,10,10,1.0
2022-08-09,CONSUMER,asset_turnover,10,10,1.0
2022-08-09,ENERGY,asset_turnover,10,10,1.0
2022-08-09,HEALTH,asset_turnover,10,10,1.0
2022-08-09,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-09,TECH,asset_turnover,10,10,1.0
2022-08-10,BANK,asset_turnover,10,10,1.0
2022-08-10,CONSUMER,asset_turnover,10,10,1.0
2022-08-10,ENERGY,asset_turnover,10,10,1.0
2022-08-10,HEALTH,asset_turnover,10,10,1.0
2022-08-10,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-10,TECH,asset_turnover,10,10,1.0
2022-08-11,BANK,asset_turnover,10,10,1.0
2022-08-11,CONSUMER,asset_turnover,10,10,1.0
2022-08-11,ENERGY,asset_turnover,10,10,1.0
2022-08-11,HEALTH,asset_turnover,10,10,1.0
2022-08-11,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-11,TECH,asset_turnover,10,10,1.0
2022-08-12,BANK,asset_turnover,10,10,1.0
2022-08-12,CONSUMER,asset_turnover,10,10,1.0
2022-08-12,ENERGY,asset_turnover,10,10,1.0
2022-08-12,HEALTH,asset_turnover,10,10,1.0
2022-08-12,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-12,TECH,asset_turnover,10,10,1.0
2022-08-15,BANK,asset_turnover,10,10,1.0
2022-08-15,CONSUMER,asset_turnover,10,10,1.0
2022-08-15,ENERGY,asset_turnover,10,10,1.0
2022-08-15,HEALTH,asset_turnover,10,10,1.0
2022-08-15,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-15,TECH,asset_turnover,10,10,1.0
2022-08-16,BANK,asset_turnover,10,10,1.0
2022-08-16,CONSUMER,asset_turnover,10,10,1.0
2022-08-16,ENERGY,asset_turnover,10,10,1.0
2022-08-16,HEALTH,asset_turnover,10,10,1.0
2022-08-16,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-16,TECH,asset_turnover,10,10,1.0
2022-08-17,BANK,asset_turnover,10,10,1.0
2022-08-17,CONSUMER,asset_turnover,10,10,1.0
2022-08-17,ENERGY,asset_turnover,10,10,1.0
2022-08-17,HEALTH,asset_turnover,10,10,1.0
2022-08-17,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-17,TECH,asset_turnover,10,10,1.0
2022-08-18,BANK,asset_turnover,10,10,1.0
2022-08-18,CONSUMER,asset_turnover,10,10,1.0
2022-08-18,ENERGY,asset_turnover,10,10,1.0
2022-08-18,HEALTH,asset_turnover,10,10,1.0
2022-08-18,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-18,TECH,asset_turnover,10,10,1.0
2022-08-19,BANK,asset_turnover,10,10,1.0
2022-08-19,CONSUMER,asset_turnover,10,10,1.0
2022-08-19,ENERGY,asset_turnover,10,10,1.0
2022-08-19,HEALTH,asset_turnover,10,10,1.0
2022-08-19,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-19,TECH,asset_turnover,10,10,1.0
2022-08-22,BANK,asset_turnover,10,10,1.0
2022-08-22,CONSUMER,asset_turnover,10,10,1.0
2022-08-22,ENERGY,asset_turnover,10,10,1.0
2022-08-22,HEALTH,asset_turnover,10,10,1.0
2022-08-22,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-22,TECH,asset_turnover,10,10,1.0
2022-08-23,BANK,asset_turnover,10,10,1.0
2022-08-23,CONSUMER,asset_turnover,10,10,1.0
2022-08-23,ENERGY,asset_turnover,10,10,1.0
2022-08-23,HEALTH,asset_turnover,10,10,1.0
2022-08-23,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-23,TECH,asset_turnover,10,10,1.0
2022-08-24,BANK,asset_turnover,10,10,1.0
2022-08-24,CONSUMER,asset_turnover,10,10,1.0
2022-08-24,ENERGY,asset_turnover,10,10,1.0
2022-08-24,HEALTH,asset_turnover,10,10,1.0
2022-08-24,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-24,TECH,asset_turnover,10,10,1.0
2022-08-25,BANK,asset_turnover,10,10,1.0
2022-08-25,CONSUMER,asset_turnover,10,10,1.0
2022-08-25,ENERGY,asset_turnover,10,10,1.0
2022-08-25,HEALTH,asset_turnover,10,10,1.0
2022-08-25,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-25,TECH,asset_turnover,10,10,1.0
2022-08-26,BANK,asset_turnover,10,10,1.0
2022-08-26,CONSUMER,asset_turnover,10,10,1.0
2022-08-26,ENERGY,asset_turnover,10,10,1.0
2022-08-26,HEALTH,asset_turnover,10,10,1.0
2022-08-26,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-26,TECH,asset_turnover,10,10,1.0
2022-08-29,BANK,asset_turnover,10,10,1.0
2022-08-29,CONSUMER,asset_turnover,10,10,1.0
2022-08-29,ENERGY,asset_turnover,10,10,1.0
2022-08-29,HEALTH,asset_turnover,10,10,1.0
2022-08-29,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-29,TECH,asset_turnover,10,10,1.0
2022-08-30,BANK,asset_turnover,10,10,1.0
2022-08-30,CONSUMER,asset_turnover,10,10,1.0
2022-08-30,ENERGY,asset_turnover,10,10,1.0
2022-08-30,HEALTH,asset_turnover,10,10,1.0
2022-08-30,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-30,TECH,asset_turnover,10,10,1.0
2022-08-31,BANK,asset_turnover,10,10,1.0
2022-08-31,CONSUMER,asset_turnover,10,10,1.0
2022-08-31,ENERGY,asset_turnover,10,10,1.0
2022-08-31,HEALTH,asset_turnover,10,10,1.0
2022-08-31,INDUSTRIAL,asset_turnover,10,10,1.0
2022-08-31,TECH,asset_turnover,10,10,1.0
2022-09-01,BANK,asset_turnover,10,10,1.0
2022-09-01,CONSUMER,asset_turnover,10,10,1.0
2022-09-01,ENERGY,asset_turnover,10,10,1.0
2022-09-01,HEALTH,asset_turnover,10,10,1.0
2022-09-01,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-01,TECH,asset_turnover,10,10,1.0
2022-09-02,BANK,asset_turnover,10,10,1.0
2022-09-02,CONSUMER,asset_turnover,10,10,1.0
2022-09-02,ENERGY,asset_turnover,10,10,1.0
2022-09-02,HEALTH,asset_turnover,10,10,1.0
2022-09-02,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-02,TECH,asset_turnover,10,10,1.0
2022-09-05,BANK,asset_turnover,10,10,1.0
2022-09-05,CONSUMER,asset_turnover,10,10,1.0
2022-09-05,ENERGY,asset_turnover,10,10,1.0
2022-09-05,HEALTH,asset_turnover,10,10,1.0
2022-09-05,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-05,TECH,asset_turnover,10,10,1.0
2022-09-06,BANK,asset_turnover,10,10,1.0
2022-09-06,CONSUMER,asset_turnover,10,10,1.0
2022-09-06,ENERGY,asset_turnover,10,10,1.0
2022-09-06,HEALTH,asset_turnover,10,10,1.0
2022-09-06,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-06,TECH,asset_turnover,10,10,1.0
2022-09-07,BANK,asset_turnover,10,10,1.0
2022-09-07,CONSUMER,asset_turnover,10,10,1.0
2022-09-07,ENERGY,asset_turnover,10,10,1.0
2022-09-07,HEALTH,asset_turnover,10,10,1.0
2022-09-07,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-07,TECH,asset_turnover,10,10,1.0
2022-09-08,BANK,asset_turnover,10,10,1.0
2022-09-08,CONSUMER,asset_turnover,10,10,1.0
2022-09-08,ENERGY,asset_turnover,10,10,1.0
2022-09-08,HEALTH,asset_turnover,10,10,1.0
2022-09-08,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-08,TECH,asset_turnover,10,10,1.0
2022-09-09,BANK,asset_turnover,10,10,1.0
2022-09-09,CONSUMER,asset_turnover,10,10,1.0
2022-09-09,ENERGY,asset_turnover,10,10,1.0
2022-09-09,HEALTH,asset_turnover,10,10,1.0
2022-09-09,INDUSTRIAL,asset_turnover,10,10,1.0
2022-09-09,TECH,asset_turnover,10,10,1.0
2022-06-20,BANK,vol_20,10,0,0.0
2022-06-20,CONSUMER,vol_20,10,0,0.0
2022-06-20,ENERGY,vol_20,10,0,0.0
2022-06-20,HEALTH,vol_20,10,0,0.0
2022-06-20,INDUSTRIAL,vol_20,10,0,0.0
2022-06-20,TECH,vol_20,10,0,0.0
2022-06-21,BANK,vol_20,10,0,0.0
2022-06-21,CONSUMER,vol_20,10,0,0.0
2022-06-21,ENERGY,vol_20,10,0,0.0
2022-06-21,HEALTH,vol_20,10,0,0.0
2022-06-21,INDUSTRIAL,vol_20,10,0,0.0
2022-06-21,TECH,vol_20,10,0,0.0
2022-06-22,BANK,vol_20,10,0,0.0
2022-06-22,CONSUMER,vol_20,10,0,0.0
2022-06-22,ENERGY,vol_20,10,0,0.0
2022-06-22,HEALTH,vol_20,10,0,0.0
2022-06-22,INDUSTRIAL,vol_20,10,0,0.0
2022-06-22,TECH,vol_20,10,0,0.0
2022-06-23,BANK,vol_20,10,0,0.0
2022-06-23,CONSUMER,vol_20,10,0,0.0
2022-06-23,ENERGY,vol_20,10,0,0.0
2022-06-23,HEALTH,vol_20,10,0,0.0
2022-06-23,INDUSTRIAL,vol_20,10,0,0.0
2022-06-23,TECH,vol_20,10,0,0.0
2022-06-24,BANK,vol_20,10,0,0.0
2022-06-24,CONSUMER,vol_20,10,0,0.0
2022-06-24,ENERGY,vol_20,10,0,0.0
2022-06-24,HEALTH,vol_20,10,0,0.0
2022-06-24,INDUSTRIAL,vol_20,10,0,0.0
2022-06-24,TECH,vol_20,10,0,0.0
2022-06-27,BANK,vol_20,10,0,0.0
2022-06-27,CONSUMER,vol_20,10,0,0.0
2022-06-27,ENERGY,vol_20,10,0,0.0
2022-06-27,HEALTH,vol_20,10,0,0.0
